id,title,artist_name,lyricist,composer,arranger,release_date,semantic_tags,summary,punchline,isrc,tempo,energy,danceability,valence,fame_score,score_daily_life,score_energy_burst,score_euphoria,score_festival,score_graduation,score_growing_up,score_impermanence,score_midnight_room,score_professional,score_rivalry,score_school_life,score_self_love,score_sentimental,score_shy_romance,score_sixteen_beat,score_social_satire,score_strong_girl,score_struggle,score_tonchiki,score_universe_scale,score_urban_night,inst_id,live_id,other_ver_id,history_context
3n1crjnMbjjbBjfj1ZcKw6,タデ食う虫もLike it！,アンジュルム,前山田健一,前山田健一,鈴木俊介,2018-10-31,"ライブ定番, 16ビート, 多幸感, 強い女性, 自己肯定感, 個性派, 社会風刺, キラーチューン",「十人十色 好きなら問題ない！」と、他人の目を気にせず自分の「好き」を貫くことを肯定する。「タデ食う虫も好き好き」のことわざ通り、独自の価値観やマニアックな趣味を誇りに思うアンジュルムの力強い賛歌。,十人十色 好きなら問題ない！,JPA601800202,120.0,0.7245,0.634,0.524,0.24,0.4021201413427562,0.8544169611307421,0.7484098939929329,0.0007067137809187279,0.0002680246582685607,0.6954063604240283,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.8954063604240282,0.0007067137809187279,0.0007067137809187279,0.6388692579505301,0.9491166077738515,0.9088339222614841,0.334982332155477,0.6812720848056537,0.0007067137809187279,0.0007067137809187279,2le2rdMcOdZAt3m3gQVWFp (Instrumental),,,"BEYOOOOONDS 前田こころ、山﨑夢羽、西田汐里、島倉りか、江口紗耶、岡村美波 JOIN (2018-06-09), Juice=Juice 稲場愛香 JOIN (2018-06-13), モーニング娘。'18 尾形春水 GRAD (2018-06-20), アンジュルム 太田遥香、伊勢鈴蘭 JOIN (2018-11-23)"
0SmR2JuqD7BbebubmnwRYU,夏将軍,アンジュルム,SHOCK EYE,SHOCK EYE、STAND ALONE,,2018-07-21,キラーチューン,,,JPA601800138,120.0,0.4326,0.598,0.5542,0.07,0.0,0.0,0.0,0.0,0.0002680246582685607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1Gry9KEvGaz3CL1TlA9OpQ (別収録),"BEYOOOOONDS 前田こころ、山﨑夢羽、西田汐里、島倉りか、江口紗耶、岡村美波 JOIN (2018-06-09), Juice=Juice 稲場愛香 JOIN (2018-06-13), モーニング娘。'18 尾形春水 GRAD (2018-06-20)"
3UWHYjzpbthoXjiN8ukiCL,泣けないぜ･･･共感詐欺,アンジュルム,山崎あおい,山崎あおい,平田祥一郎,2018-05-09,"4つ打ち, コールしたくなる, 隠れ良曲",「泣けないぜ」と、安易な共感や同調圧力を拒絶する。「一人一つの人生に一人一つの感情」と、孤立を恐れず自分の感覚を信じて生きるアンジュルムのクールで尖った楽曲。,泣けないぜ,JPA601800053,135.0,0.71,0.6433,0.524,0.24,0.4021201413427562,0.7201413427561838,0.3773851590106007,0.0007067137809187279,0.0002680246582685607,0.5342756183745583,0.0007067137809187279,0.0007067137809187279,0.9561837455830389,0.0007067137809187279,0.0007067137809187279,0.8954063604240282,0.1717314487632509,0.0007067137809187279,0.9632508833922262,0.9985865724381625,0.9088339222614841,0.5915194346289753,0.0007067137809187279,0.0007067137809187279,0.9031802120141342,56lXY1dlGM0HmE2tu8ezvA (Instrumental),,,"こぶしファクトリー 田口夏実 GRAD (2017-12-06), モーニング娘。'17 工藤遥 GRAD (2017-12-11), アンジュルム 相川茉穂 GRAD (2017-12-31)"
4wdvdQL9i6bMsei5AoTn4y,キソクタダシクウツクシク,アンジュルム,亜伊林,星部ショウ,,2017-12-13,"恋愛ソング, セクシー, ライブ定番, 16ビート, 強い女性, ディフィカルトリスニング初級",「規則は美しいだけ」と、禁じられた恋のスリルに酔いしれる。「見知らぬ人」と出会ったその日にキスをしてしまうような、自分の知らない「危ない二人」が目覚める瞬間を描く、アンジュルムの妖艶な世界。,キソクタダシク ウツクシク,JPA601700365,120.0,0.5317,0.5291,0.626,0.24,0.13780918727915195,0.5795053003533569,0.4876325088339223,0.0007067137809187279,0.9142321093540605,0.6954063604240283,0.5272084805653711,0.7208480565371025,0.8544169611307421,0.7356890459363957,0.0007067137809187279,0.7413427561837456,0.3265017667844523,0.0007067137809187279,0.8607773851590106,0.8713780918727915,0.9088339222614841,0.5915194346289753,0.48692579505300354,0.0007067137809187279,0.9526501766784452,79f0HeYy4A7Tn2M3qBawIl (Instrumental),,,"ハロー!プロジェクト 段原瑠々、川村文乃ほか JOIN (2017-06-26), カントリー・ガールズ 嗣永桃子 GRAD (2017-06-30), こぶしファクトリー 藤井梨央 GRAD (2017-07-06), こぶしファクトリー 小川麗奈 GRAD (2017-09-06), こぶしファクトリー 田口夏実 GRAD (2017-12-06), モーニング娘。'17 工藤遥 GRAD (2017-12-11), アンジュルム 相川茉穂 GRAD (2017-12-31)"
7HMY4Hf8BXIa1TYEcKkLLu,愛さえあればなんにもいらない,アンジュルム,イイジマケン,炭竃智弘,炭竈智弘,2017-06-21,"ロック, 泣ける, ライブ定番, 16ビート, 強い女性",「愛さえあればなんにもいらない」と、理屈抜きの愛を叫ぶ。「泣けちゃうくらい大大大スキ」と、ストレートな言葉で相手への想いをぶつけるアンジュルムの力強いロックナンバー。,愛さえあればなんにもいらない,JPA601700134,120.0,0.6321,0.6964,0.4722,0.24,0.4021201413427562,0.7201413427561838,0.4876325088339223,0.0007067137809187279,0.0002680246582685607,0.6954063604240283,0.6459363957597173,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.5469964664310955,0.4600706713780919,0.0007067137809187279,0.8607773851590106,0.0007067137809187279,0.7964664310954064,0.8565371024734982,0.0007067137809187279,0.8282685512367491,0.6664310954063605,4gkSAuaHOV2daCPaXGjNok (Instrumental),,,"℃-ute 矢島舞美、中島早貴、鈴木愛理、岡井千聖、萩原舞 GRAD (2017-06-12), ハロー!プロジェクト 段原瑠々、川村文乃ほか JOIN (2017-06-26), カントリー・ガールズ 嗣永桃子 GRAD (2017-06-30), こぶしファクトリー 藤井梨央 GRAD (2017-07-06)"
7zHUkU1BVUtM5WcbJZ3yeB,ナミダイロノケツイ,アンジュルム,近藤薫,近藤薫,近藤薫、沢頭たかし,2017-06-21,"バラード, 泣ける, 失恋ソング, 切ない, 卒業曲",「涙色の決意を 忘れはしない」と、別れを乗り越えて進む決意を歌う。「離れて君のことをもっと好きになった」と、物理的な距離を超えた絆と、場所を守り続ける意志を込めたアンジュルムの感動的なバラード。,涙色の決意を 忘れはしない,JPA601700135,120.0,0.8408,0.5881,0.3134,0.24,0.4021201413427562,0.23392226148409895,0.20918727915194346,0.0007067137809187279,0.0002680246582685607,0.9342756183745583,0.7809187279151943,0.7886925795053004,0.0007067137809187279,0.0007067137809187279,0.7130742049469965,0.5469964664310955,0.9208480565371024,0.0007067137809187279,0.2226148409893993,0.0007067137809187279,0.37031802120141344,0.5915194346289753,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,5eNrhPYlnoc7xGUziPw8hT (Instrumental),,,"℃-ute 矢島舞美、中島早貴、鈴木愛理、岡井千聖、萩原舞 GRAD (2017-06-12), ハロー!プロジェクト 段原瑠々、川村文乃ほか JOIN (2017-06-26), カントリー・ガールズ 嗣永桃子 GRAD (2017-06-30), こぶしファクトリー 藤井梨央 GRAD (2017-07-06)"
3FEX49oSMHRHYKAQUASaTT,魔女っ子メグちゃん,アンジュルム,千家和也,渡辺岳夫,宮永治郎,2017-06-21,"トンチキ, ライブ定番, 強い女性, 自己肯定感",アニメ主題歌のカバー。「二つの胸の膨らみは 何でも出来る証拠なの」と、ちょっぴりエッチで小悪魔な魅力を振りまく。アンジュルムがコケティッシュに歌う。,魔女っ子メグは あなたの心に忍び込む,JPA601700136,120.0,0.6219,0.5911,0.3245,0.24,0.0007067137809187279,0.5795053003533569,0.3773851590106007,0.0007067137809187279,0.0002680246582685607,0.5342756183745583,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.8056537102473498,0.0007067137809187279,0.7413427561837456,0.0007067137809187279,0.0007067137809187279,0.2226148409893993,0.0007067137809187279,0.9088339222614841,0.2049469964664311,0.9137809187279152,0.0007067137809187279,0.0007067137809187279,4JWYos6aJVxUDrmyqIVJ5M (Instrumental),,,"℃-ute 矢島舞美、中島早貴、鈴木愛理、岡井千聖、萩原舞 GRAD (2017-06-12), ハロー!プロジェクト 段原瑠々、川村文乃ほか JOIN (2017-06-26), カントリー・ガールズ 嗣永桃子 GRAD (2017-06-30), こぶしファクトリー 藤井梨央 GRAD (2017-07-06)"
6re3UQ6w5rivSjbtwg2Tmx,上手く言えない,アンジュルム,中島卓偉,中島卓偉,AKIRA,2016-10-19,"バラード, 切ない, 16ビート, 恋愛ソング",「上手く言えない」けれど、溢れる感謝と愛を伝えたい。「不器用でごめんね」と謝りながら、飾らない言葉で綴られた手紙のような、アンジュルムの心温まるバラード。,上手く言えないけれど ありがとう,JPA601600270,120.0,1.0,0.6102,0.5542,0.24,0.6812720848056537,0.38303886925795055,0.1371024734982332,0.0007067137809187279,0.0002680246582685607,0.6954063604240283,0.0007067137809187279,0.7886925795053004,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.13851590106007067,0.7597173144876325,0.8409893992932862,0.6388692579505301,0.7653710247349823,0.37031802120141344,0.984452296819788,0.0007067137809187279,0.0007067137809187279,0.7371024734982332,6Hc7qxHbTwLe18uNyDnsyI (Instrumental),,,"アンジュルム 田村芽実 GRAD (2016-05-30), モーニング娘。'16 鈴木香音 GRAD (2016-05-31), アンジュルム 笠原桃奈 JOIN (2016-07-16), カントリー・ガールズ 稲場愛香 GRAD (2016-08-04), つばきファクトリー 小野田紗栞、小野瑞歩、秋山眞緒 JOIN (2016-08-13)"
0zMNhhqGlLOxnfTgS5JEb7,愛のため今日まで進化してきた人間 愛のためすべて退化してきた人間,アンジュルム,児玉雨子,炭竃智弘,炭竈智弘,2016-10-19,"EDM, ライブ定番, 16ビート, コミカル",「愛のため今日まで進化してきた人間」なのに、なぜ孤独で寂しいのかと問う。「誰かを傷つけ」てまで愛を求める矛盾と、現代社会の虚しさをアンジュルムが鋭く描くEDMチューン。,愛のため今日まで進化してきた人間 なのになぜ寂しいの?,JPA601600271,120.0,0.6619,0.6719,0.4968,0.24,0.13780918727915195,0.5795053003533569,0.20918727915194346,0.0007067137809187279,0.0002680246582685607,0.3363957597173145,0.8876325088339223,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.254416961130742,0.6636042402826855,0.0007067137809187279,0.6388692579505301,0.9957597173144876,0.5024734982332155,0.8565371024734982,0.0007067137809187279,0.9689045936395759,0.7929328621908127,6gw0vsfzljMjTwqRPm4NyS (Instrumental),,,"アンジュルム 田村芽実 GRAD (2016-05-30), モーニング娘。'16 鈴木香音 GRAD (2016-05-31), アンジュルム 笠原桃奈 JOIN (2016-07-16), カントリー・ガールズ 稲場愛香 GRAD (2016-08-04), つばきファクトリー 小野田紗栞、小野瑞歩、秋山眞緒 JOIN (2016-08-13)"
4hoOiL1YzxpcUvcqcl7gVh,忘れてあげる,アンジュルム,近藤薫,近藤薫,浜田ピエール裕介,2016-10-19,"泣ける, 失恋ソング, 切ない, 強い女性",「残さずに 忘れてあげる」と、優しすぎる彼のためを思って別れを受け入れる。「大好きでした」という言葉を飲み込み、涙ながらに背中を押すアンジュルムの切なすぎる失恋ソング。,明日の為に 忘れてあげる,JPA601600272,120.0,0.7452,0.6893,0.4722,0.24,0.25653710247349826,0.07561837455830389,0.0480565371024735,0.0007067137809187279,0.0002680246582685607,0.8494699646643109,0.9519434628975265,0.7886925795053004,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.392226148409894,0.9208480565371024,0.67773851590106,0.2226148409893993,0.0007067137809187279,0.6381625441696113,0.8565371024734982,0.0007067137809187279,0.0007067137809187279,0.7929328621908127,14B3uSNUgmc8lxdectXb47 (Instrumental),,,"アンジュルム 田村芽実 GRAD (2016-05-30), モーニング娘。'16 鈴木香音 GRAD (2016-05-31), アンジュルム 笠原桃奈 JOIN (2016-07-16), カントリー・ガールズ 稲場愛香 GRAD (2016-08-04), つばきファクトリー 小野田紗栞、小野瑞歩、秋山眞緒 JOIN (2016-08-13)"
0chgnpppFKCCwv0LzzVPNh,糸島Distance,アンジュルム,Mari‐Joe,星部ショウ,大久保薫,2016-04-27,初心者におすすめ,「好いとうと!」と博多弁で繰り返すも、彼の心は離れていく。「糸島の波が煽る」美しい風景の中で別れを受け入れられない切なさを、アンジュルムがご当地感たっぷりに歌う。,好いとうと! 好いとうと! 好いとうと!,JPA601600083,120.0,1.0,0.5196,0.626,0.24,0.4021201413427562,0.3137809187279152,0.20918727915194346,0.0007067137809187279,0.8887697668185474,0.3363957597173145,0.8876325088339223,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.046643109540636045,0.8226148409893993,0.67773851590106,0.34275618374558303,0.0007067137809187279,0.37031802120141344,0.792226148409894,0.8007067137809187,0.0007067137809187279,0.5851590106007067,5XN3eRwCHK0RhdN1p3Uesh (Instrumental),,,"カントリー・ガールズ 船木結、梁川奈々美 JOIN (2015-11-05), アンジュルム 上國料萌衣 JOIN (2015-11-11), アンジュルム 福田花音 GRAD (2015-11-29), モーニング娘。'15 鞘師里保 GRAD (2015-12-31)"
32ij8J0qH7LucSlNJnZ4ET,恋ならとっくに始まってる,アンジュルム,つんく♂,つんく♂,平田祥一郎,2016-04-27,"応援ソング, ライブ定番, 16ビート, 多幸感, 強い女性",「恋ならとっくに始まってる」と、自分の気持ちに気づき受け入れる。「何もかもを脱ぎ捨て」て飛び込む勇気を持つ、アンジュルムの新体制スタートを飾ったドラマチックな一曲。,恋ならとっくに始まってる,JPA601600084,120.0,1.0,0.5317,0.626,0.24,0.4021201413427562,0.5795053003533569,0.7484098939929329,0.0007067137809187279,0.8887697668185474,0.6954063604240283,0.5272084805653711,0.0007067137809187279,0.7484098939929329,0.0007067137809187279,0.0007067137809187279,0.7413427561837456,0.4600706713780919,0.7526501766784452,0.8607773851590106,0.0007067137809187279,0.7964664310954064,0.334982332155477,0.0007067137809187279,0.888339222614841,0.8607773851590106,4cSAccCqogc1xaJqa5uVZX (Instrumental),,,"カントリー・ガールズ 船木結、梁川奈々美 JOIN (2015-11-05), アンジュルム 上國料萌衣 JOIN (2015-11-11), アンジュルム 福田花音 GRAD (2015-11-29), モーニング娘。'15 鞘師里保 GRAD (2015-12-31)"
2BCIDe925nhJ7cRHGew6kr,出すぎた杭は打たれない,アンジュルム,児玉雨子,魚住有希,,2015-11-11,"ロック, 初心者におすすめ, ライブ定番, 16ビート, 多幸感, キラーチューン, コールしたくなる",「出すぎた杭は打たれない」と、常識や同調圧力に屈せず突き抜けることを推奨する。「強引なくらいがきっと 丁度いい」と、我が道を行く強さをハードなロックサウンドに乗せて歌うアンジュルムのアンセム。,出すぎた杭は打たれない,JPA601500352,120.0,1.0,0.7079,0.4498,0.24,0.25653710247349826,0.8544169611307421,0.6056537102473498,0.0007067137809187279,0.9142321093540605,0.8494699646643109,0.5272084805653711,0.0007067137809187279,0.7484098939929329,0.958303886925795,0.0007067137809187279,0.8954063604240282,0.1717314487632509,0.0007067137809187279,0.8607773851590106,0.9816254416961131,0.9088339222614841,0.8565371024734982,0.0007067137809187279,0.0007067137809187279,0.5180212014134276,1PDwZsCleIBLPz18jDSrrq (Instrumental),,,"カントリー・ガールズ 島村嬉唄 GRAD (2015-06-12), カントリー・ガールズ 船木結、梁川奈々美 JOIN (2015-11-05), アンジュルム 上國料萌衣 JOIN (2015-11-11), アンジュルム 福田花音 GRAD (2015-11-29)"
1brecH9JjNraVl8lklTdFj,わたし／福田花音,アンジュルム,,,浜田ピエール裕介,2015-11-11,,,,JPA601500357,120.0,0.8036,0.6748,0.4968,0.07,0.0,0.0,0.0,0.0,0.9142321093540605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0luiV226KFcgXfygXNsog7 (Instrumental),,,"カントリー・ガールズ 島村嬉唄 GRAD (2015-06-12), カントリー・ガールズ 船木結、梁川奈々美 JOIN (2015-11-05), アンジュルム 上國料萌衣 JOIN (2015-11-11), アンジュルム 福田花音 GRAD (2015-11-29)"
7hgKq2k52AezhZrwp6ZDmd,七転び八起き,アンジュルム,三浦徳子,星部ショウ,平田祥一郎,2015-07-22,"応援ソング, ライブ定番, 16ビート, 多幸感, 強い女性, ディフィカルトリスニング初級",「七転び八起き」の精神で、何度失敗しても立ち上がる。「明日があるさ」と楽観的に捉え、泥だらけになっても夢に向かって進む強さを歌うアンジュルムの応援歌。,七転び八起き,JPA601500234,120.0,1.0,0.5254,0.626,0.24,0.4021201413427562,0.8544169611307421,0.6056537102473498,0.0007067137809187279,0.0002680246582685607,0.6954063604240283,0.6459363957597173,0.0007067137809187279,0.8070671378091873,0.958303886925795,0.0007067137809187279,0.7413427561837456,0.3265017667844523,0.0007067137809187279,0.6388692579505301,0.0007067137809187279,0.9088339222614841,0.984452296819788,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,3h2u3p3ttoxVYH98QP1q2f (Instrumental),,,"Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03), つばきファクトリー 山岸理子、岸本ゆめの、新沼希空、浅倉樹々、小片リサ、谷本安美 JOIN (2015-04-29), カントリー・ガールズ 島村嬉唄 GRAD (2015-06-12)"
1eC2Ur10dwgjp9qmGdFwl2,臥薪嘗胆,アンジュルム,gridoor,星部ショウ,,2015-07-22,"初心者におすすめ, エレキベース, キラーチューン, コールしたくなる, ベースが良い, 赤羽橋ファンク",「臥薪嘗胆 さあショータイム！」と、失敗や挫折をバネに這い上がる強さを歌う。「苦い思い出ほど 甘くなる」と、人生の困難を前向きに捉えるアンジュルムの応援歌。,臥薪嘗胆 さあショータイム！,JPA601500235,120.0,1.0,0.6495,0.3775,0.24,0.25653710247349826,0.8544169611307421,0.7484098939929329,0.0007067137809187279,0.0002680246582685607,0.8494699646643109,0.0007067137809187279,0.0007067137809187279,0.8544169611307421,0.927208480565371,0.0007067137809187279,0.7413427561837456,0.0007067137809187279,0.0007067137809187279,0.6388692579505301,0.8219081272084806,0.9088339222614841,0.984452296819788,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,3HiJReHj1W90vWMyu1SyOI (Instrumental),,,"Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03), つばきファクトリー 山岸理子、岸本ゆめの、新沼希空、浅倉樹々、小片リサ、谷本安美 JOIN (2015-04-29), カントリー・ガールズ 島村嬉唄 GRAD (2015-06-12)"
5bg6MJNzn0FnxwJtph6vNy,魔法使いサリー,アンジュルム,山本清,小林亜星,中村佳紀,2015-07-22,"トンチキ, アンジュルム",アニメ主題歌のカバー。「マハリクマハリタ」の呪文で愛と希望を振りまく。アンジュルムが明るく楽しく、魔法の世界へと誘う楽曲。,マハリクマハリタ ヤンバラヤンヤンヤン,JPA601500236,120.0,0.9362,0.64,0.524,0.24,0.0007067137809187279,0.3137809187279152,0.2855123674911661,0.0007067137809187279,0.0002680246582685607,0.18657243816254418,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.0007067137809187279,0.392226148409894,0.0007067137809187279,0.0007067137809187279,0.12296819787985866,0.0007067137809187279,0.37031802120141344,0.0007067137809187279,0.8812720848056537,0.7660777385159011,0.0007067137809187279,0iPMDJI8yLqI30SZE8NsDw (Instrumental),,,"Berryz工房 清水佐紀、徳永千奈美、須藤茉麻、夏焼雅、熊井友理奈、菅谷梨沙子 GRAD (2015-03-03), つばきファクトリー 山岸理子、岸本ゆめの、新沼希空、浅倉樹々、小片リサ、谷本安美 JOIN (2015-04-29), カントリー・ガールズ 島村嬉唄 GRAD (2015-06-12)"
4P7v9IVS9q7soZP3mi8AFP,プライド・ブライト - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,山崎あおい,山崎あおい,鈴木俊介,2024-05-29,,,,,120.0,0.5857,0.5908,0.5542,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
5NrNigWBgyiAVDFQoMcufF,Next is you！ - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,つんく♂,つんく♂,大久保薫,2024-05-29,,,,,120.0,0.6903,0.6797,0.4107,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
2gcQfYSITXtjZWOuKiPdxY,プラトニック・プラネット - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,児玉雨子,炭竃智弘,炭竈智弘,2024-05-29,,,,,120.0,0.7037,0.6972,0.4722,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
0zMKiKsmwk8EvAfla87Z7L,Dream Road～心が躍り出してる～ - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,,,江上浩太郎,2024-05-29,,,,,120.0,0.361,0.6609,0.4968,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
4lKxZsb5sVCCRzOel6hO25,FUNKY FLUSHIN' - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,,,,2024-05-29,,,,,120.0,0.6499,0.7007,0.4722,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
65Gkhw5UVkdQoqlC41pALp,ノクチルカ - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,唐沢美帆,松井寛,松井寛,2024-05-29,,,,,120.0,0.7547,0.6604,0.4968,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
49yvweJW1o37YWmpx9Gy2Z,Va-Va-Voom - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,児玉雨子,Josef Melin、周水,,2024-05-29,,,,,120.0,0.6607,0.6766,0.3934,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
5u5VLTiwJ39nbYImWFosEb,ブラックバタフライ - Concert Tour 2023 Final ～Juicetory～,Juice=Juice,つんく♂,つんく♂,平田祥一郎,2024-05-29,,,,,120.0,0.6209,0.6924,0.4722,0.07,0.0,0.0,0.0,0.0,0.9174484052532833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"つばきファクトリー 石井泉羽・村田結生・土居楓奏 JOIN (2024-02-07), BEYOOOOONDS 一岡伶奈 GRAD (2024-03-01), つばきファクトリー 新沼希空 GRAD (2024-06-10), Juice=Juice 植村あかり GRAD (2024-06-14), ロージークロニクル 橋田歩果・吉田姫杷・小野田華凜・村越彩菜・植村葉純・松原ユリヤ・島川波菜・上村麗菜・相馬優芽 RENAME (2024-06-16), アンジュルム 佐々木莉佳子 GRAD (2024-06-19), BEYOOOOONDS 山﨑夢羽 GRAD (2024-06-27)"
